"PointID"	"x"	"y"	"Density"	"Momentum_x"	"Momentum_y"	"Energy"	"Pressure"	"Temperature"	"Mach"	"Pressure_Coefficient"
3272	-2.106376229331927e-01	6.802452953235683e-01	1.221477770498863e+00	3.329782819890134e+02	2.592440342523669e+01	2.979700380366165e+05	1.009238087487765e+05	2.878315586863570e+02	8.039417305116885e-01	-8.838057594539104e-03	
3273	-8.527591201967344e-02	-8.650825314335976e-01	1.233763541789275e+00	3.321122486855803e+02	-1.129236901522730e+00	3.005616989296777e+05	1.023444590649481e+05	2.889766470335751e+02	7.899057079145926e-01	2.245821139870181e-02	
3274	1.019947884162731e+00	1.050628250221032e-02	1.332438256533579e+00	2.819430354899825e+02	-2.000104313102545e+00	3.193302019781038e+05	1.157996891342529e+05	3.027545266973796e+02	6.066399922839758e-01	3.188707027918667e-01	
3275	1.019947880752003e+00	-1.050630639376054e-02	1.345885940396993e+00	3.047278445184976e+02	8.521478676366778e+00	3.238079987636178e+05	1.157134594621995e+05	2.995063032448501e+02	6.528626103674452e-01	3.169711030233228e-01	
3276	1.815045037059068e-01	1.056957722946624e+00	1.144057398172040e+00	3.423093226825287e+02	1.847576667307156e+01	2.815391650031743e+05	9.207176207873988e+04	2.803554391613225e+02	8.926870705171793e-01	-2.038445490390743e-01	
3277	1.016670805870704e+00	-7.033876114871126e-03	1.351954303587096e+00	3.026577342389521e+02	7.754992219964064e+00	3.250450610233847e+05	1.164581217180004e+05	3.000807344453758e+02	6.448584278382853e-01	3.333756678915181e-01	
3278	-1.631604269115647e-01	3.492747642473250e-02	1.337269918739163e+00	3.082582330251857e+02	2.132674773527201e+01	3.221337737483212e+05	1.145739736989876e+05	2.984676358450344e+02	6.671677443943871e-01	2.918687590098084e-01	
3279	-1.960606881719553e-01	-5.400753010713868e-02	1.325070071445496e+00	3.123142137739808e+02	9.257831729704451e+00	3.196134964343201e+05	1.131101966131106e+05	2.973673328981425e+02	6.821001609573960e-01	2.596224272388754e-01	
3280	-2.928936010191740e-01	3.288465308971040e-01	1.263359412191416e+00	3.259016447502933e+02	2.470995442076973e+01	3.067727665473817e+05	1.057982477030201e+05	2.917305425885992e+02	7.555523838082679e-01	9.854357669407290e-02	
3281	1.028737916589955e+00	1.605238557720289e-02	1.321978641476423e+00	2.877420947634644e+02	-2.484040838420179e+00	3.173150437426851e+05	1.143990853727731e+05	3.014591421990280e+02	6.253628386804548e-01	2.880160501210098e-01	
3282	-2.372246333056057e-01	-7.997011631578339e-02	1.310024202511193e+00	3.165324611214645e+02	8.532304958559594e+00	3.165126136494817e+05	1.112976032034867e+05	2.959626027542305e+02	7.008569644453995e-01	2.196918332867772e-01	
3283	1.065286946091618e+00	4.326296674363248e-02	1.295758151712248e+00	3.004043079978015e+02	-3.272157208124099e+00	3.122014223961139e+05	1.109499669927671e+05	2.982864826109666e+02	6.696414642613618e-01	2.120335684494530e-01	
3284	-2.696420386903278e-01	-1.696530879423631e-01	1.295130871873085e+00	3.201131188920580e+02	4.851076273195700e+00	3.134103235539495e+05	1.095362398926128e+05	2.946283395373530e+02	7.183789121824310e-01	1.808898147010329e-01	
3285	-2.711886083963481e-01	1.731561284998501e-01	1.285954265353435e+00	3.214361230039690e+02	2.296566214156366e+01	3.115006893753560e+05	1.084490632836740e+05	2.937856827517481e+02	7.293074447489903e-01	1.569398171476589e-01	
3286	2.993890779168588e-01	1.102101855080398e+00	1.126415618884269e+00	3.438386837011589e+02	1.354874975126388e+01	2.777669106107096e+05	9.008279990216056e+04	2.785951539297377e+02	9.129717761955882e-01	-2.476604653043476e-01	
3287	-2.535706140634967e-01	-5.758855014420174e-01	1.257300416375670e+00	3.279651402968092e+02	-6.063270359613014e-01	3.055016959797444e+05	1.050907658393449e+05	2.911761791412182e+02	7.625399486103590e-01	8.295807865745095e-02	
3288	1.183801095363307e+00	1.402410084483408e-01	1.260385978724218e+00	3.093916649802623e+02	-2.593370722482524e+00	3.048504157360672e+05	1.067495930022894e+05	2.950482275358419e+02	7.128939886268463e-01	1.195012733576855e-01	
3289	1.177570181592585e+00	-7.655605443580964e-01	1.239770342187658e+00	3.309630060129260e+02	1.032940248061215e+01	3.018253063218464e+05	1.030424582616218e+05	2.895378288042368e+02	7.829754082817931e-01	3.783481066982561e-02	
3290	5.688643306008032e-01	1.142082988410649e+00	1.127017489249465e+00	3.437597561263247e+02	-1.242361538893130e+00	2.778693317787766e+05	9.017692888256203e+04	2.787373266187865e+02	9.113407771605665e-01	-2.455868474286677e-01	
3291	-2.790908016782674e-01	-2.087887611304530e-01	1.289982346844868e+00	3.212298291079683e+02	3.878773904111596e+00	3.123328689184888e+05	1.089323630220633e+05	2.941734696838746e+02	7.242911199928961e-01	1.675866867149401e-01	
3292	1.128566036349794e+00	8.202346481127740e-02	1.274019693605138e+00	3.068571932940225e+02	-2.229649282185600e+00	3.077392015991326e+05	1.083131291791272e+05	2.961660729671837e+02	6.981602728302549e-01	1.539452517343227e-01	
3293	1.670671462697949e-01	-1.052688755006826e+00	1.214364577724354e+00	3.350989603015254e+02	1.662471358602461e+00	2.964753109365163e+05	1.000958304753866e+05	2.871423443686998e+02	8.123288324624430e-01	-2.707803577185779e-02	
3294	-2.291238045000141e-01	-6.418820693912154e-01	1.252272904890722e+00	3.289329749962322e+02	-9.313797808041285e-01	3.044506277380781e+05	1.045000290149476e+05	2.907018344581448e+02	7.684886162636985e-01	6.994441980692381e-02	
3295	1.095731979976976e+00	-6.073365132906049e-02	1.294477719362375e+00	3.202999809502310e+02	7.635578000514688e+00	3.132807074710713e+05	1.094525461520644e+05	2.945517683776939e+02	7.193761550034046e-01	1.790460803299226e-01	
3296	9.865290255557346e-01	-1.008060121320218e+00	1.228689314523818e+00	3.327893621132788e+02	1.060750472661707e+01	2.994961234433170e+05	1.017529960016290e+05	2.884931258306025e+02	7.958501097910343e-01	9.428553840827114e-03	
3297	-2.630855450781217e-02	9.190992148413782e-01	1.182026843465420e+00	3.383672523701405e+02	2.397183887998215e+01	2.896285214575540e+05	9.638196130744919e+04	2.840525978908458e+02	8.493758636833221e-01	-1.088928547758011e-01	
3298	1.235259252950212e+00	-6.050236391678941e-01	1.245619339731430e+00	3.299540499433489e+02	9.784635492908894e+00	3.030525734151910e+05	1.037252486423697e+05	2.900878153050283e+02	7.761495420106959e-01	5.287636676469080e-02	
3299	1.035177847523906e+00	2.031956504643427e-02	1.315969271453242e+00	2.905755715787846e+02	-2.784907175845566e+00	3.161322049460330e+05	1.136194640045930e+05	3.007719511002254e+02	6.351346197513315e-01	2.708413521860574e-01	
3300	-1.680164481519644e-01	7.555782227432482e-01	1.211061488687489e+00	3.345388701022353e+02	2.571312605294193e+01	2.957741158088553e+05	9.971811789789582e+04	2.868390162054887e+02	8.160025113328542e-01	-3.539886904991409e-02	
3301	1.078765018316828e+00	5.471368597197259e-02	1.290306322605934e+00	3.033072194576295e+02	-3.275264853150730e+00	3.111657943121357e+05	1.102052085412366e+05	2.975360825519774e+02	6.798241313008963e-01	1.956268844338551e-01	
3302	1.016670809212752e+00	7.033859525477425e-03	1.338352383426298e+00	2.792297158112003e+02	-1.024846231337593e+00	3.205092360229359e+05	1.165520120170989e+05	3.033748982592323e+02	5.975240853015695e-01	3.354440277285551e-01	
3303	1.024477849104122e+00	1.375712349217403e-02	1.325996978735019e+00	2.855274388266395e+02	-2.478090892094126e+00	3.180884693868693e+05	1.149379148999981e+05	3.019611878047382e+02	6.181548249981442e-01	2.998862152373474e-01	
3304	1.030435931274805e+00	-1.683029820144429e-02	1.331989489873880e+00	3.088901437429274e+02	8.206038478634101e+00	3.209427574135783e+05	1.140405844425892e+05	2.982558575056541e+02	6.700591116644198e-01	2.801184405420418e-01	
3305	1.027449855190664e+00	-1.489456569977461e-02	1.335477980860125e+00	3.079627343685488e+02	8.314078572915504e+00	3.216687352752722e+05	1.144538311336302e+05	2.985547243892133e+02	6.659763760695347e-01	2.892220738965458e-01	
3306	-2.916747082455187e-01	3.795331034793525e-01	1.257300617379469e+00	3.270197618826178e+02	2.504842364546269e+01	3.055025488782783e+05	1.050898614556304e+05	2.911736268052452e+02	7.625709845062040e-01	8.293815550276647e-02	
3307	7.486905259992714e-01	-1.118836112149107e+00	1.217095661860306e+00	3.344260616023508e+02	9.845556543219338e+00	2.970409120020783e+05	1.004221285595468e+05	2.874319580089726e+02	8.088111935456077e-01	-1.988983998742634e-02	
3308	1.014264799446490e+00	-4.478681011308661e-03	1.358174073814810e+00	3.023659307306449e+02	6.588482953063993e+00	3.264312107620533e+05	1.171031410243511e+05	3.003609391119738e+02	6.409290007648398e-01	3.475851446977344e-01	
3309	1.046503925687265e+00	-2.307631189282784e-02	1.319001755234728e+00	3.127161114433139e+02	7.565778028338794e+00	3.182705347326785e+05	1.124714470783088e+05	2.970484254795886e+02	6.863876779004314e-01	2.455510705982515e-01	
3310	-2.914641330647120e-01	-2.948442140223196e-01	1.280453341509282e+00	3.233424536131751e+02	2.274292921779295e+00	3.103460028445260e+05	1.078073859688169e+05	2.933020532220553e+02	7.355349565811471e-01	1.428039628673851e-01	
3311	-2.628037054201690e-01	5.496733664036685e-01	1.237584123144798e+00	3.304569178889850e+02	2.577970393631214e+01	3.013633029325418e+05	1.027903474849974e+05	2.893396490161501e+02	7.854252044336790e-01	3.228092693678061e-02	
3312	1.249080136849543e+00	-5.403997364389717e-01	1.248177528746693e+00	3.296360903428808e+02	9.471589725696688e+00	3.035989863420943e+05	1.040142426836172e+05	2.902998404029522e+02	7.735089741933771e-01	5.924277174793791e-02	
3313	1.258147184973705e+00	-4.695339123298063e-01	1.250535919339848e+00	3.290629707848626e+02	9.219508270237677e+00	3.040819622697768e+05	1.043014253845935e+05	2.905523673337669e+02	7.703572572640074e-01	6.556927374329269e-02	
3314	1.078438026656483e+00	-5.452265207028530e-02	1.300676858196713e+00	3.186535305199634e+02	8.263097231395227e+00	3.145582887381100e+05	1.101993962030126e+05	2.951482054465206e+02	7.115843209650449e-01	1.954988413127089e-01	
3315	-2.931842145631918e-01	-3.419358807059463e-01	1.275995112721866e+00	3.243174011926973e+02	1.593624091181707e+00	3.094172288383623e+05	1.072802584275179e+05	2.928877079277886e+02	7.408445075435044e-01	1.311915870853577e-01	
3316	1.210420211408439e+00	-6.853166507038713e-01	1.242776117104690e+00	3.304015254245510e+02	1.007927206722696e+01	3.024525983957197e+05	1.033967362445725e+05	2.898306273999206e+02	7.793457113463808e-01	4.563939067561289e-02	
3317	8.856584518542793e-01	-1.071097132373470e+00	1.223610647984264e+00	3.335150689316116e+02	1.044487683644484e+01	2.984210259822182e+05	1.011695827118751e+05	2.880295569589549e+02	8.015261786072384e-01	-3.423770930811424e-03	
3318	1.012475827227200e+00	1.945425230838493e-03	1.346686597072287e+00	2.733585342518415e+02	1.793539526584147e+00	3.220578528075508e+05	1.177250719516469e+05	3.045318859282207e+02	5.802434086345046e-01	3.612859951985933e-01	
3319	6.785366578511118e-02	-9.956805685614899e-01	1.220401979861478e+00	3.342173722233192e+02	2.537250754111115e-01	2.977488597083432e+05	1.007938842538841e+05	2.877144164437071e+02	8.053721081249943e-01	-1.170023408841527e-02	
3320	-1.355324959101748e-01	1.618431937569828e-02	1.356692227880342e+00	3.028630202642417e+02	2.018235102562516e+01	3.261660585305669e+05	1.168843692892446e+05	3.001272617941745e+02	6.442070804843790e-01	3.427657046201364e-01	
3321	7.130882380205703e-02	9.938480499106692e-01	1.163653819058619e+00	3.404214783837431e+02	2.182246601896535e+01	2.857214685244638e+05	9.428899628357608e+04	2.822718429525840e+02	8.703642346069438e-01	-1.549999056348013e-01	
3322	-2.846004070873045e-01	-4.546576275646548e-01	1.266583862495143e+00	3.261677072565735e+02	3.898449109135742e-01	3.074449409676078e+05	1.061791637089015e+05	2.920355319995248e+02	7.516932108421597e-01	1.069349800170408e-01	
3323	-2.778981915120055e-01	4.904250574832209e-01	1.244467404567026e+00	3.293434771487401e+02	2.555566602146345e+01	3.028131129607914e+05	1.035883908471492e+05	2.899732299612305e+02	7.775732082620015e-01	4.986145287329434e-02	
3324	-2.728063138728313e-01	-5.124593871420066e-01	1.262034828112431e+00	3.270790618237419e+02	-1.173804035361076e-01	3.064944574326292e+05	1.056440945203068e+05	2.916112202503215e+02	7.570602970819774e-01	9.514765342045471e-02	
3325	1.046426922627435e+00	2.302863365486919e-02	1.307206083045762e+00	2.938883260451096e+02	-1.882900452500695e+00	3.143606729481989e+05	1.125292306907099e+05	2.998828536908854e+02	6.476233899394016e-01	2.468240168373930e-01	
3326	1.051762977180857e+00	2.718815382746840e-02	1.304002720549710e+00	2.958780443214068e+02	-2.091509539475391e+00	3.137652861568580e+05	1.120785057401620e+05	2.994154318047871e+02	6.541226040454049e-01	2.368947547707616e-01	
3327	1.008341883425933e+00	-1.036805681292056e-03	1.373397798862346e+00	2.930048816174964e+02	5.657208555233106e+00	3.292947742604179e+05	1.192111378524193e+05	3.023784465600747e+02	6.121180435028398e-01	3.940233392464856e-01	
3328	1.258448173419979e+00	-3.902075953214061e-01	1.254094612427900e+00	3.286121855753629e+02	8.847352322516262e+00	3.048423944725106e+05	1.047031313965081e+05	2.908437353110448e+02	7.667115504847002e-01	7.441867127762802e-02	
3329	-2.865285877321334e-01	4.330039902465780e-01	1.250958429000046e+00	3.281753017649515e+02	2.538534630524630e+01	3.041735209375696e+05	1.043477385283074e+05	2.905832045311516e+02	7.699709533525277e-01	6.658953086574751e-02	
3330	1.099235053460252e+00	6.338192731436450e-02	1.282823506369674e+00	3.053673817956953e+02	-2.637091151774172e+00	3.096189803519127e+05	1.093083836445922e+05	2.968362308422372e+02	6.892307264233443e-01	1.758702470082181e-01	
3331	1.127080150885384e+00	-8.512355498906304e-01	1.236463985395130e+00	3.315407981697778e+02	1.054250882231609e+01	3.011325951807030e+05	1.026554399791737e+05	2.892216789348747e+02	7.868839689741169e-01	2.930897701820792e-02	
3332	-1.484926969054556e-01	-7.079240130906205e-03	1.348747526621871e+00	3.046528481579663e+02	1.588529304299271e+01	3.244687641740245e+05	1.159871911424100e+05	2.995778608182862e+02	6.518691990466414e-01	3.230012852562922e-01	
3333	1.014264801891083e+00	4.478682701532934e-03	1.342196879622470e+00	2.751484071194172e+02	-4.153808459087981e-02	3.211412410400995e+05	1.171754915478032e+05	3.041241474830168e+02	5.863764037414795e-01	3.491789932458148e-01	
3334	-1.662458715042327e-01	-2.339080456059085e-02	1.341413677146241e+00	3.072871274773775e+02	1.199143385636645e+01	3.229720667581923e+05	1.150888999155288e+05	2.988828900838187e+02	6.614738710067990e-01	3.032123452541508e-01	
3335	-1.952591771725601e-01	5.300055923412943e-02	1.321321459116040e+00	3.131201528650525e+02	2.113176721317717e+01	3.188624512444689e+05	1.126370591836698e+05	2.969635594438425e+02	6.875256078690146e-01	2.491994286346493e-01	
3336	-2.609149518105304e-01	1.400043388844693e-01	1.292183877208794e+00	3.201471708314963e+02	2.232253730064945e+01	3.128035593956037e+05	1.091805799697520e+05	2.943414495243247e+02	7.221109636268456e-01	1.730547911985830e-01	
3337	1.041092889916652e+00	-1.907344258647076e-02	1.323252222861203e+00	3.115168779761398e+02	7.406864795220092e+00	3.191468900289732e+05	1.129831521875282e+05	2.974413888639772e+02	6.811019604412464e-01	2.568236973390123e-01	
3338	1.007486916920738e+00	7.762698348687493e-05	1.366905373514209e+00	2.784733802719311e+02	4.371293413486713e+00	3.269535143798654e+05	1.194321882817178e+05	3.043780176191447e+02	5.825634699977512e-01	3.988929779025630e-01	
3339	1.008341884254187e+00	1.036798318942394e-03	1.358403657573902e+00	2.690225973847798e+02	2.031254892298091e+00	3.244753944734902e+05	1.191339314907484e+05	3.055181228758266e+02	5.652036589787515e-01	3.923225188297125e-01	
3340	1.009106848990003e+00	1.724852864838819e-03	1.353908935980799e+00	2.688786980103432e+02	1.344603118503285e+00	3.234438044588789e+05	1.186976953521070e+05	3.054099468198113e+02	5.668679957386248e-01	3.827124385840067e-01	
3341	-2.593969563127831e-01	-1.376936002833746e-01	1.300010838197063e+00	3.190023795851802e+02	5.850471923244184e+00	3.144293577335803e+05	1.101108357822423e+05	2.950621015952189e+02	7.127125633204580e-01	1.935478962285932e-01	
3342	-2.489921948641319e-01	-1.078304123109356e-01	1.304751457820164e+00	3.178027240521696e+02	7.040671583136653e+00	3.154125522784472e+05	1.106757655645956e+05	2.954983697809290e+02	7.069846534142494e-01	2.059930378863014e-01	
3343	-2.495328879911340e-01	1.074153557921782e-01	1.298454772236634e+00	3.185600979879612e+02	2.144260920878036e+01	3.140955700195610e+05	1.099364378955382e+05	2.949478124606936e+02	7.142080446994712e-01	1.897059914952375e-01	
3344	-2.368465224302385e-01	7.810258310469832e-02	1.305368367494705e+00	3.170698552491019e+02	2.035858019771450e+01	3.155402260168673e+05	1.107495343894451e+05	2.955555846621464e+02	7.062311012086327e-01	2.076181309577805e-01	
3345	1.202381076035927e+00	1.776200141919039e-01	1.257060097773082e+00	3.122959852180825e+02	-2.959170227405816e+00	3.043087434581296e+05	1.062051400279339e+05	2.943200442812027e+02	7.223889441394317e-01	1.075072263035746e-01	
3346	1.190908039372346e+00	-1.500758264846657e-01	1.270544499321105e+00	3.251944012823290e+02	7.388750507299301e+00	3.082662101441151e+05	1.066512638247510e+05	2.924195949703264e+02	7.468152386746019e-01	1.173351270829155e-01	
3347	1.208325132247923e+00	-1.873270438739677e-01	1.266704140503887e+00	3.259118368435992e+02	7.735669996364645e+00	3.074597458665619e+05	1.062036001559542e+05	2.920750059047082e+02	7.511924284918631e-01	1.074733036365077e-01	
3348	1.220360122847399e+00	2.227732258380187e-01	1.254941398741964e+00	3.165201373918621e+02	-3.347898869599679e+00	3.041358938601522e+05	1.056860890811912e+05	2.933760967171156e+02	7.345831860543948e-01	9.607277416180181e-02	
3349	1.250017205158657e+00	-3.291018828379934e-01	1.257010120141126e+00	3.279946231438507e+02	8.536699660292443e+00	3.054472149162386e+05	1.050504084264291e+05	2.911315793386300e+02	7.631000692682111e-01	8.206902352818714e-02	
3350	1.225015168347330e+00	-2.332278641875108e-01	1.262964622567804e+00	3.266844254518180e+02	8.078548835499083e+00	3.066805961355658e+05	1.057615546748255e+05	2.917205246918133e+02	7.556795254123932e-01	9.773524626435257e-02	
3351	1.236949070233202e+00	2.768362302880771e-01	1.252709288404375e+00	3.207702271551903e+02	-3.654822246476298e+00	3.039446708803911e+05	1.051483747246409e+05	2.924035304358760e+02	7.470192466265371e-01	8.422717573933150e-02	
3352	1.239328169905129e+00	-2.842692868527431e-01	1.259490838384378e+00	3.272940847975785e+02	8.328383773555277e+00	3.059493023522925e+05	1.053584331866902e+05	2.914101242254446e+02	7.595957732707347e-01	8.885466644395196e-02	
3353	1.248889093074615e+00	3.381569652644788e-01	1.250146612939947e+00	3.241254689850988e+02	-3.937901483382050e+00	3.036184550563259e+05	1.046377013618268e+05	2.915799031787050e+02	7.574546229076260e-01	7.297727789439062e-02	
3354	1.255111118845618e+00	4.039746627206986e-01	1.246988311915695e+00	3.262462911385027e+02	-4.185739334309089e+00	3.030703990006752e+05	1.041543567621565e+05	2.909681170590828e+02	7.651514309428695e-01	6.232942005385059e-02	
3355	1.254555138683754e+00	4.730578892338873e-01	1.243687071726582e+00	3.279093419267875e+02	-4.521655709427858e+00	3.024580117947551e+05	1.036886642602431e+05	2.904360391105646e+02	7.718090341063315e-01	5.207042975756735e-02	
3356	1.245262185457849e+00	5.481567144476320e-01	1.240420027910259e+00	3.297073991801307e+02	-4.866372622823556e+00	3.018650194496380e+05	1.032147444641847e+05	2.898700311744182e+02	7.788551929750176e-01	4.163019597883269e-02	
3357	1.228334111818352e+00	6.256965860079791e-01	1.236599341785845e+00	3.312015470141897e+02	-5.198652233962341e+00	3.011269517337994e+05	1.027050991260062e+05	2.893299156278211e+02	7.855454606914897e-01	3.040294504084717e-02	
3358	1.198735157354849e+00	7.098786184450906e-01	1.231914852596931e+00	3.321678076207519e+02	-5.538125919275167e+00	3.001571897535266e+05	1.021450590935983e+05	2.888464391413771e+02	7.915071608803967e-01	1.806552231147827e-02	
3359	1.157807141143562e+00	7.968369107660898e-01	1.225949236221861e+00	3.330700881484345e+02	-5.968176539267542e+00	2.988984351671761e+05	1.014556386964889e+05	2.882929665839949e+02	7.983015749438356e-01	2.877910024515925e-03	
3360	-2.865613556690635e-01	2.468221827680307e-01	1.274370887627319e+00	3.238103765704225e+02	2.395449613681387e+01	3.090805218088170e+05	1.070864795510508e+05	2.927312889933959e+02	7.428422884979762e-01	1.269227281169758e-01	
3361	-2.916667409681654e-01	2.864378501488684e-01	1.268915372101202e+00	3.248454161016112e+02	2.432435440784206e+01	3.079363632293430e+05	1.064490455598096e+05	2.922398649599946e+02	7.490997458923017e-01	1.128803522921639e-01	
3362	1.092354187692485e+00	9.001257348390350e-01	1.218042200379827e+00	3.343671995113122e+02	-6.395401361896943e+00	2.972401242262135e+05	1.005317721255962e+05	2.875221771503201e+02	8.077114499084916e-01	-1.747444297001759e-02	
3363	9.941584877297208e-01	9.930240835856490e-01	1.208435336406906e+00	3.360634780907748e+02	-6.550419456434079e+00	2.952381655870114e+05	9.939644704312865e+04	2.865350736062259e+02	8.196768038449130e-01	-4.248512911228353e-02	
3364	8.658932572149097e-01	1.071620995969935e+00	1.190070083174345e+00	3.380958413846658e+02	-7.106004818228381e+00	2.913257500637451e+05	9.731138260492991e+04	2.848534282736820e+02	8.398536676958964e-01	-8.841813372524078e-02	
3365	7.171279706810202e-01	1.123705984981441e+00	1.157406254972363e+00	3.410755067523502e+02	-6.347398895566338e+00	2.843424677596920e+05	9.362774883439970e+04	2.818052642317735e+02	8.758233178111658e-01	-1.695668809171404e-01	
3366	1.174334112556088e+00	-1.198366204797822e-01	1.274563304816810e+00	3.246341813866995e+02	7.084026560208335e+00	3.091248325651137e+05	1.071050451011460e+05	2.927378392570517e+02	7.427590206380096e-01	1.273317185935014e-01	
3367	1.123894001084255e+00	-7.441596592590267e-02	1.286474195889284e+00	3.222990267305800e+02	7.039097054856067e+00	3.116259440595789e+05	1.084936273600632e+05	2.937876229435186e+02	7.292826399059754e-01	1.579215431264145e-01	
3368	1.158014100056894e+00	-9.478657585140364e-02	1.278693039004963e+00	3.241390742544639e+02	6.761516338319898e+00	3.100135874137638e+05	1.075649204158167e+05	2.930452623701926e+02	7.388280190692830e-01	1.374625589470038e-01	
3369	1.165056010718466e+00	1.075998059050696e-01	1.264930213655948e+00	3.081974508884400e+02	-2.047801514549199e+00	3.057878541308709e+05	1.072961530631467e+05	2.954934989082230e+02	7.070485766751587e-01	1.315417385522780e-01	
3370	-1.926063133078505e-01	-7.161680348985013e-01	1.246558259800818e+00	3.299396788558662e+02	-1.213857712613717e+00	3.032502961249233e+05	1.038341613993212e+05	2.901736845455986e+02	7.750809241260195e-01	5.527566439588827e-02	
3371	-1.457573328300354e-01	-7.887780426141977e-01	1.240376547967536e+00	3.310016963175431e+02	-1.306238767050812e+00	3.019513938682581e+05	1.031143368493486e+05	2.895981959021975e+02	7.822278668124601e-01	3.941826269228809e-02	
3372	5.024171201043988e-01	-1.272645910049043e+00	1.213347068016390e+00	3.351393937404807e+02	6.889210941676620e+00	2.962575331709139e+05	9.998137549034142e+04	2.870545317715174e+02	8.133942987090120e-01	-2.959942612303446e-02	
3373	-1.405525947366129e-01	9.494760362116679e-01	1.199597578318161e+00	3.363415792736448e+02	2.273279596037923e+01	2.933537548645471e+05	9.839474179650395e+04	2.857371149161172e+02	8.292825325541497e-01	-6.455223210972583e-02	
3374	-3.484778435772771e-01	-3.693117218126887e-01	1.270437817715261e+00	3.254452161009548e+02	3.251961304272191e+00	3.082557455443824e+05	1.066269186819302e+05	2.923773942819052e+02	7.473523740742516e-01	1.167988148534204e-01	
3375	1.059062889791933e+00	3.302942186413094e-02	1.299737222027516e+00	2.983150378968240e+02	-2.450628191457759e+00	3.129611211746587e+05	1.114897006538265e+05	2.988199152270669e+02	6.623394594251062e-01	2.239236512157330e-01	
3376	1.051727925058309e+00	-2.827733127101443e-02	1.314892138821582e+00	3.140927696717389e+02	7.832587098188235e+00	3.174392375081264e+05	1.119606813049886e+05	2.966236324486895e+02	6.920716902074916e-01	2.342991369926298e-01	
3377	-4.279366463080758e-02	-1.055145755886632e+00	1.228309785514881e+00	3.329943450630763e+02	7.813824798732927e-01	2.994144376689109e+05	1.017107460007584e+05	2.884624403368935e+02	7.962265601142393e-01	8.497805874800802e-03	
3378	5.705122861728502e-02	-1.129316846271333e+00	1.222464295190561e+00	3.339025116886190e+02	1.567300096030300e+00	2.981835787318067e+05	1.010326789112038e+05	2.879095233029612e+02	8.029923842014259e-01	-6.439698300998488e-03	
3379	1.180864159128764e+00	-9.528889235930936e-01	1.235617857609041e+00	3.316965876638538e+02	9.684032076655281e+00	3.009538855490437e+05	1.025578547534759e+05	2.891446073646180e+02	7.878353175318085e-01	2.715921965818714e-02	
3380	1.004350091991963e+00	-1.148801083507158e+00	1.228128053734366e+00	3.328653338721402e+02	9.772329746574689e+00	2.993750190031716e+05	1.016908437241323e+05	2.884486721412085e+02	7.963956487119902e-01	8.059367931433003e-03	
3381	-2.141547622010003e-01	8.548830503694428e-01	1.211988516298813e+00	3.346364177525203e+02	2.319920184489794e+01	2.959733963923288e+05	9.982156958214915e+04	2.869169693463254e+02	8.150586915532521e-01	-3.311987632289235e-02	
3382	1.010353900169069e+00	9.622454334294706e-04	1.353167044073648e+00	2.748121131077824e+02	2.746062185157605e+00	3.236161076332435e+05	1.182831149632322e+05	3.045100890070033e+02	5.805724886036501e-01	3.735794244834549e-01	
3383	-1.555026678615795e-01	1.740676590494533e-02	1.344158681062969e+00	3.064565047666313e+02	1.888176161042569e+01	3.235602293358012e+05	1.153971600091550e+05	2.990714282853919e+02	6.588776341765793e-01	3.100031724550388e-01	
3384	1.242826042558835e+00	1.876718099123325e-01	1.253240475522445e+00	3.139457546222044e+02	-2.092054254514294e+00	3.035688241504665e+05	1.056976972040142e+05	2.938065396163763e+02	7.290381747400655e-01	9.632849573539438e-02	
3385	3.333131804408292e-01	1.248541803298024e+00	1.138360446325200e+00	3.431442352646993e+02	1.065902801371011e+01	2.803269583809194e+05	9.142353171619793e+04	2.797747666816377e+02	8.994006928486497e-01	-2.181247639271189e-01	
3386	-1.929044345701921e-01	-8.882704472128589e-01	1.239889265188726e+00	3.310958491096374e+02	3.583958912114166e-01	3.018497038188552e+05	1.030569169559341e+05	2.895506814353071e+02	7.828164616208975e-01	3.815332901409155e-02	
3387	6.600741325681263e-02	1.130865817155110e+00	1.168199615910056e+00	3.401176995073271e+02	1.937299059039836e+01	2.866886179787456e+05	9.480634935890525e+04	2.827162098861970e+02	8.651498692904772e-01	-1.436028568145013e-01	
3388	1.076073015160892e+00	4.664829601155306e-02	1.291788135791543e+00	3.023097371971774e+02	-2.718369568101614e+00	3.114325854906386e+05	1.104223287972883e+05	2.977802950652807e+02	6.765214609256033e-01	2.004099431921743e-01	
3389	1.113420013355276e+00	-5.867910074150402e-02	1.289908524570688e+00	3.211443422077475e+02	6.763184963767407e+00	3.123136086092265e+05	1.089274982813014e+05	2.941771673593366e+02	7.242430253561332e-01	1.674795187273409e-01	
3390	6.857574950750204e-01	-1.267040991634308e+00	1.216932657812892e+00	3.345594814356843e+02	8.611594373465481e+00	2.970124778569841e+05	1.003973651403056e+05	2.873995702803896e+02	8.092052983788153e-01	-2.043536665288436e-02	
3391	1.028352864894438e+00	1.166591446152681e-02	1.322618810041328e+00	2.859330755381303e+02	-1.168183559247074e+00	3.173474285633123e+05	1.145757587265780e+05	3.017785672290159e+02	6.207836697318133e-01	2.919080823415199e-01	
